first_name,last_name,product_name,product_type,sr_id,customer_id,product_id,sr_description,sr_open_date,sr_close_date,sr_type,channel
CLIO,Keets,Diners Club Black,credit card,320,59,2394,Diners Club Black credit card Complaint,2021-08-16 00:00:00.000,2021-08-16 00:00:00.000,Complaint,Phone Banking
HEDWIGA,Glamart,Equities,Equities,1965,44,911,Equities Equities Complaint,2021-07-10 00:00:00.000,2021-07-10 00:00:00.000,Complaint,Branch
SHANNEN,Callar,Platinum Times Card,credit card,546,393,2193,Platinum Times Card credit card Complaint,2021-03-10 00:00:00.000,2021-03-10 00:00:00.000,Complaint,Branch
ISAIAH,Menault,Jet Privilege World,credit card,1956,731,1642,Jet Privilege World credit card Product Support,2021-02-08 00:00:00.000,2021-02-09 00:00:00.000,Product Support,Branch
ELISABETH,Godson,Equities,Equities,2655,496,2122,Equities Equities Enquiry,2021-08-21 00:00:00.000,2021-08-21 00:00:00.000,Enquiry,Branch
LETIZIA,Emanuelov,Jet Privilege World,credit card,2913,962,3698,Jet Privilege World credit card Product Support,2021-06-28 00:00:00.000,2021-06-30 00:00:00.000,Product Support,Branch
REMY,Nann,JPMorgan MF,mutual funds,812,179,1953,JPMorgan MF mutual funds Complaint,2021-12-21 00:00:00.000,2021-12-21 00:00:00.000,Complaint,Phone Banking
ALBRECHT,Fennell,Equities,Equities,601,765,3871,Equities Equities Product Support,2021-08-10 00:00:00.000,2021-08-11 00:00:00.000,Product Support,Net Banking
KELSI,Elsey,Platinum Times Card,credit card,2691,697,1730,Platinum Times Card credit card Product Support,2021-03-01 00:00:00.000,2021-03-01 00:00:00.000,Product Support,Branch
GUY,Deschelle,JPMorgan MF,mutual funds,2248,837,2101,JPMorgan MF mutual funds Complaint,2021-03-02 00:00:00.000,2021-03-03 00:00:00.000,Complaint,Net Banking
KINGSLEY,Glaisner,Equities,Equities,2825,969,538,Equities Equities Product Support,2021-11-21 00:00:00.000,2021-11-23 00:00:00.000,Product Support,Phone Banking
LEROY,Flewin,Diners Club Black,credit card,2608,779,3053,Diners Club Black credit card Product Support,2021-10-09 00:00:00.000,2021-10-10 00:00:00.000,Product Support,Net Banking
LEROY,Flewin,Diners Club Black,credit card,34,779,3053,Diners Club Black credit card Complaint,2021-04-05 00:00:00.000,2021-04-06 00:00:00.000,Complaint,Net Banking
BIRON,Apfler,Equities,Equities,2103,342,2099,Equities Equities Complaint,2021-11-29 00:00:00.000,2021-11-29 00:00:00.000,Complaint,Branch
BIRON,Apfler,Equities,Equities,1565,342,2099,Equities Equities Complaint,2021-03-14 00:00:00.000,2021-03-14 00:00:00.000,Complaint,Phone Banking
BIRON,Apfler,Equities,Equities,649,342,2099,Equities Equities Product Support,2021-01-04 00:00:00.000,2021-01-04 00:00:00.000,Product Support,Net Banking
CODY,Bertholin,Platinum Times Card,credit card,2197,804,1084,Platinum Times Card credit card Complaint,2021-01-29 00:00:00.000,2021-01-30 00:00:00.000,Complaint,Net Banking
VANIA,Duffill,Diners Club Black,credit card,1028,30,1887,Diners Club Black credit card Complaint,2021-10-16 00:00:00.000,2021-10-16 00:00:00.000,Complaint,Phone Banking
JULINE,Feathersby,Jet Privilege World,credit card,1235,564,2288,Jet Privilege World credit card Complaint,2021-02-02 00:00:00.000,2021-02-02 00:00:00.000,Complaint,Phone Banking
JULINE,Feathersby,Jet Privilege World,credit card,388,564,2288,Jet Privilege World credit card Enquiry,2021-05-11 00:00:00.000,2021-05-11 00:00:00.000,Enquiry,Net Banking
CAL,Cullon,Jet Privilege World,credit card,2171,572,4319,Jet Privilege World credit card Complaint,2021-12-08 00:00:00.000,2021-12-08 00:00:00.000,Complaint,Phone Banking
LODOVICO,Scrannage,JPMorgan MF,mutual funds,1655,138,1420,JPMorgan MF mutual funds Complaint,2021-03-12 00:00:00.000,2021-03-12 00:00:00.000,Complaint,Phone Banking
MICK,Churchyard,Equities,Equities,198,651,1427,Equities Equities Product Support,2021-02-24 00:00:00.000,2021-02-24 00:00:00.000,Product Support,Branch
CARLEEN,Doumerc,JPMorgan MF,mutual funds,514,916,4776,JPMorgan MF mutual funds Complaint,2021-09-23 00:00:00.000,2021-09-25 00:00:00.000,Complaint,Net Banking
MALCOLM,Palmar,Platinum Times Card,credit card,1281,629,3646,Platinum Times Card credit card Complaint,2021-02-06 00:00:00.000,2021-02-06 00:00:00.000,Complaint,Branch
GRANGE,Siman,Equities,Equities,2059,549,3892,Equities Equities Enquiry,2021-02-20 00:00:00.000,2021-02-20 00:00:00.000,Enquiry,Net Banking
GRANGE,Siman,Equities,Equities,1585,549,3892,Equities Equities Complaint,2021-11-20 00:00:00.000,2021-11-20 00:00:00.000,Complaint,Net Banking
GRANGE,Siman,Equities,Equities,726,549,3892,Equities Equities Product Support,2021-11-08 00:00:00.000,2021-11-08 00:00:00.000,Product Support,Branch
TATUM,Pirkis,Diners Club Black,credit card,2536,270,2835,Diners Club Black credit card Product Support,2021-11-24 00:00:00.000,2021-11-24 00:00:00.000,Product Support,Net Banking
TATUM,Pirkis,Diners Club Black,credit card,2069,270,2835,Diners Club Black credit card Complaint,2021-04-24 00:00:00.000,2021-04-24 00:00:00.000,Complaint,Phone Banking
OLIVIER,Emmer,Diners Club Black,credit card,2194,82,3616,Diners Club Black credit card Complaint,2021-03-18 00:00:00.000,2021-03-18 00:00:00.000,Complaint,Net Banking
OLIVIER,Emmer,Diners Club Black,credit card,1737,82,3616,Diners Club Black credit card Product Support,2021-08-16 00:00:00.000,2021-08-16 00:00:00.000,Product Support,Branch
QUINTA,Titta,Diners Club Black,credit card,960,660,4063,Diners Club Black credit card Enquiry,2021-12-17 00:00:00.000,2021-12-17 00:00:00.000,Enquiry,Branch
ELLSWERTH,Lavielle,Equities,Equities,1690,822,999,Equities Equities Complaint,2021-02-22 00:00:00.000,2021-02-23 00:00:00.000,Complaint,Net Banking
TABBIE,Stedmond,JPMorgan MF,mutual funds,1491,691,4642,JPMorgan MF mutual funds Complaint,2021-06-06 00:00:00.000,2021-06-06 00:00:00.000,Complaint,Branch
TABBIE,Stedmond,JPMorgan MF,mutual funds,927,691,4642,JPMorgan MF mutual funds Enquiry,2021-11-07 00:00:00.000,2021-11-07 00:00:00.000,Enquiry,Branch
ZEDEKIAH,Boothebie,Equities,Equities,1936,613,3916,Equities Equities Enquiry,2021-01-22 00:00:00.000,2021-01-22 00:00:00.000,Enquiry,Net Banking
REIDER,Moralas,Jet Privilege World,credit card,1723,43,4196,Jet Privilege World credit card Product Support,2021-04-28 00:00:00.000,2021-04-28 00:00:00.000,Product Support,Net Banking
REIDER,Moralas,Jet Privilege World,credit card,585,43,4196,Jet Privilege World credit card Complaint,2021-07-03 00:00:00.000,2021-07-03 00:00:00.000,Complaint,Branch
KERIANN,Chalkly,Jet Privilege World,credit card,255,998,1454,Jet Privilege World credit card Enquiry,2021-04-02 00:00:00.000,2021-04-04 00:00:00.000,Enquiry,Branch
NANA,Nyland,Diners Club Black,credit card,989,21,4616,Diners Club Black credit card Complaint,2021-01-19 00:00:00.000,2021-01-19 00:00:00.000,Complaint,Phone Banking
ANNE,Mayhou,Jet Privilege World,credit card,1594,868,319,Jet Privilege World credit card Complaint,2021-03-10 00:00:00.000,2021-03-11 00:00:00.000,Complaint,Net Banking
RICKIE,Ransley,Diners Club Black,credit card,1974,106,397,Diners Club Black credit card Enquiry,2021-07-26 00:00:00.000,2021-07-26 00:00:00.000,Enquiry,Branch
WALLIW,Lunney,Diners Club Black,credit card,2352,20,4691,Diners Club Black credit card Product Support,2021-04-21 00:00:00.000,2021-04-21 00:00:00.000,Product Support,Branch
BENNIE,Riddell,Equities,Equities,2427,741,3746,Equities Equities Product Support,2021-09-20 00:00:00.000,2021-09-21 00:00:00.000,Product Support,Branch
KATALIN,Tatchell,Equities,Equities,1573,905,3729,Equities Equities Product Support,2021-01-21 00:00:00.000,2021-01-23 00:00:00.000,Product Support,Net Banking
DORA,Grimsey,Diners Club Black,credit card,714,154,2284,Diners Club Black credit card Complaint,2021-07-17 00:00:00.000,2021-07-17 00:00:00.000,Complaint,Branch
ISAIAH,Menault,Equities,Equities,2170,731,3654,Equities Equities Enquiry,2021-04-02 00:00:00.000,2021-04-03 00:00:00.000,Enquiry,Net Banking
ANDREA,Dealey,JPMorgan MF,mutual funds,518,239,2642,JPMorgan MF mutual funds Complaint,2021-06-01 00:00:00.000,2021-06-01 00:00:00.000,Complaint,Phone Banking
NORAH,Scholey,Diners Club Black,credit card,2970,131,855,Diners Club Black credit card Product Support,2021-03-12 00:00:00.000,2021-03-12 00:00:00.000,Product Support,Branch
NORAH,Scholey,Diners Club Black,credit card,962,131,855,Diners Club Black credit card Complaint,2021-12-05 00:00:00.000,2021-12-05 00:00:00.000,Complaint,Phone Banking
NORAH,Scholey,Diners Club Black,credit card,18,131,855,Diners Club Black credit card Enquiry,2021-12-18 00:00:00.000,2021-12-18 00:00:00.000,Enquiry,Branch
MELVA,Russell,Diners Club Black,credit card,1110,300,3783,Diners Club Black credit card Enquiry,2021-06-05 00:00:00.000,2021-06-05 00:00:00.000,Enquiry,Branch
PURCELL,Bravery,Diners Club Black,credit card,1424,754,2618,Diners Club Black credit card Complaint,2021-04-15 00:00:00.000,2021-04-16 00:00:00.000,Complaint,Phone Banking
KASS,Olyonov,Equities,Equities,1246,275,3125,Equities Equities Product Support,2021-07-10 00:00:00.000,2021-07-10 00:00:00.000,Product Support,Net Banking
KASS,Olyonov,Equities,Equities,1208,275,3125,Equities Equities Complaint,2021-09-15 00:00:00.000,2021-09-15 00:00:00.000,Complaint,Phone Banking
KASS,Olyonov,Equities,Equities,976,275,3125,Equities Equities Product Support,2021-05-27 00:00:00.000,2021-05-27 00:00:00.000,Product Support,Net Banking
LILYAN,Sillwood,Diners Club Black,credit card,1983,425,350,Diners Club Black credit card Enquiry,2021-07-30 00:00:00.000,2021-07-30 00:00:00.000,Enquiry,Branch
TONNIE,Durward,JPMorgan MF,mutual funds,1494,747,1670,JPMorgan MF mutual funds Enquiry,2021-09-09 00:00:00.000,2021-09-10 00:00:00.000,Enquiry,Branch
TONNIE,Durward,JPMorgan MF,mutual funds,1334,747,1670,JPMorgan MF mutual funds Product Support,2021-02-19 00:00:00.000,2021-02-20 00:00:00.000,Product Support,Phone Banking
TIMOTEO,Cadogan,Equities,Equities,1481,677,99,Equities Equities Complaint,2021-02-13 00:00:00.000,2021-02-13 00:00:00.000,Complaint,Phone Banking
ETTORE,Barhem,Jet Privilege World,credit card,292,431,495,Jet Privilege World credit card Product Support,2021-05-31 00:00:00.000,2021-05-31 00:00:00.000,Product Support,Net Banking
CLARY,Alps,Jet Privilege World,credit card,1912,150,401,Jet Privilege World credit card Complaint,2021-04-08 00:00:00.000,2021-04-08 00:00:00.000,Complaint,Net Banking
CLARY,Alps,Jet Privilege World,credit card,754,150,401,Jet Privilege World credit card Enquiry,2021-10-21 00:00:00.000,2021-10-21 00:00:00.000,Enquiry,Net Banking
RODRIGO,Doale,Equities,Equities,1986,352,1165,Equities Equities Product Support,2021-10-08 00:00:00.000,2021-10-08 00:00:00.000,Product Support,Branch
LEXY,Bendle,Platinum Times Card,credit card,1976,467,4427,Platinum Times Card credit card Complaint,2021-02-24 00:00:00.000,2021-02-24 00:00:00.000,Complaint,Phone Banking
PRENTICE,Upex,Diners Club Black,credit card,469,596,1488,Diners Club Black credit card Complaint,2021-06-09 00:00:00.000,2021-06-09 00:00:00.000,Complaint,Net Banking
GAUTHIER,Gothrup,Diners Club Black,credit card,2355,491,4198,Diners Club Black credit card Product Support,2021-09-25 00:00:00.000,2021-09-25 00:00:00.000,Product Support,Branch
GAUTHIER,Gothrup,Diners Club Black,credit card,914,491,4198,Diners Club Black credit card Enquiry,2021-05-13 00:00:00.000,2021-05-13 00:00:00.000,Enquiry,Phone Banking
FIORENZE,Borzoni,Diners Club Black,credit card,1636,669,3919,Diners Club Black credit card Complaint,2021-08-11 00:00:00.000,2021-08-11 00:00:00.000,Complaint,Net Banking
FIORENZE,Borzoni,Diners Club Black,credit card,899,669,3919,Diners Club Black credit card Product Support,2021-08-31 00:00:00.000,2021-08-31 00:00:00.000,Product Support,Phone Banking
TRISTAM,Mullins,Jet Privilege World,credit card,2871,4,865,Jet Privilege World credit card Product Support,2021-06-21 00:00:00.000,2021-06-21 00:00:00.000,Product Support,Branch
TRISTAM,Mullins,Jet Privilege World,credit card,642,4,865,Jet Privilege World credit card Complaint,2021-12-17 00:00:00.000,2021-12-17 00:00:00.000,Complaint,Branch
GIANNA,Trusty,Diners Club Black,credit card,1938,32,4918,Diners Club Black credit card Enquiry,2021-06-14 00:00:00.000,2021-06-14 00:00:00.000,Enquiry,Branch
CHANCEY,Vegas,Jet Privilege World,credit card,708,303,1793,Jet Privilege World credit card Enquiry,2021-03-14 00:00:00.000,2021-03-14 00:00:00.000,Enquiry,Branch
GRANGE,Siman,Equities,Equities,344,549,4109,Equities Equities Complaint,2021-07-25 00:00:00.000,2021-07-25 00:00:00.000,Complaint,Phone Banking
ERNESTUS,Ratley,JPMorgan MF,mutual funds,1699,56,310,JPMorgan MF mutual funds Enquiry,2021-12-27 00:00:00.000,2021-12-27 00:00:00.000,Enquiry,Net Banking
MERLINA,Edelston,Platinum Times Card,credit card,2919,546,3109,Platinum Times Card credit card Product Support,2021-11-26 00:00:00.000,2021-11-26 00:00:00.000,Product Support,Branch
DYANNA,Estrella,Jet Privilege World,credit card,428,545,4021,Jet Privilege World credit card Complaint,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,Complaint,Phone Banking
PIERETTE,Lembcke,Platinum Times Card,credit card,2677,460,89,Platinum Times Card credit card Product Support,2021-03-30 00:00:00.000,2021-03-30 00:00:00.000,Product Support,Net Banking
ULISES,Bleything,Jet Privilege World,credit card,1405,378,3189,Jet Privilege World credit card Complaint,2021-04-06 00:00:00.000,2021-04-06 00:00:00.000,Complaint,Net Banking
GLENNIS,Ramel,Equities,Equities,1755,698,2915,Equities Equities Product Support,2021-08-18 00:00:00.000,2021-08-18 00:00:00.000,Product Support,Branch
PANCHO,Zorzetti,Jet Privilege World,credit card,1688,27,4840,Jet Privilege World credit card Product Support,2021-07-29 00:00:00.000,2021-07-29 00:00:00.000,Product Support,Phone Banking
LILYAN,Sillwood,JPMorgan MF,mutual funds,846,425,4034,JPMorgan MF mutual funds Complaint,2021-12-30 00:00:00.000,2021-12-30 00:00:00.000,Complaint,Branch
TOMMY,Blaine,Jet Privilege World,credit card,2311,755,1170,Jet Privilege World credit card Product Support,2021-03-22 00:00:00.000,2021-03-23 00:00:00.000,Product Support,Net Banking
REYNA,Keohane,Platinum Times Card,credit card,591,860,368,Platinum Times Card credit card Complaint,2021-03-29 00:00:00.000,2021-03-30 00:00:00.000,Complaint,Branch
EV,Borges,Equities,Equities,2686,28,3765,Equities Equities Complaint,2021-12-14 00:00:00.000,2021-12-14 00:00:00.000,Complaint,Net Banking
EV,Borges,Equities,Equities,683,28,3765,Equities Equities Product Support,2021-06-05 00:00:00.000,2021-06-05 00:00:00.000,Product Support,Phone Banking
MOYRA,Wasteney,Platinum Times Card,credit card,256,633,2416,Platinum Times Card credit card Enquiry,2021-04-19 00:00:00.000,2021-04-19 00:00:00.000,Enquiry,Net Banking
MAX,Tire,Jet Privilege World,credit card,2302,631,146,Jet Privilege World credit card Complaint,2021-04-28 00:00:00.000,2021-04-28 00:00:00.000,Complaint,Net Banking
RODRIGO,Warlaw,Jet Privilege World,credit card,2546,523,563,Jet Privilege World credit card Complaint,2021-03-16 00:00:00.000,2021-03-16 00:00:00.000,Complaint,Phone Banking
MERRICK,Enderlein,Jet Privilege World,credit card,845,36,2904,Jet Privilege World credit card Product Support,2021-11-10 00:00:00.000,2021-11-10 00:00:00.000,Product Support,Phone Banking
ESTHER,Carryer,Jet Privilege World,credit card,1114,826,1394,Jet Privilege World credit card Complaint,2021-06-18 00:00:00.000,2021-06-19 00:00:00.000,Complaint,Net Banking
RONNIE,Reichelt,Equities,Equities,2909,392,3784,Equities Equities Complaint,2021-06-23 00:00:00.000,2021-06-23 00:00:00.000,Complaint,Phone Banking
RONNIE,Reichelt,Equities,Equities,152,392,3784,Equities Equities Product Support,2021-03-07 00:00:00.000,2021-03-07 00:00:00.000,Product Support,Phone Banking
RODDY,Bazell,JPMorgan MF,mutual funds,2436,594,1763,JPMorgan MF mutual funds Enquiry,2021-09-26 00:00:00.000,2021-09-26 00:00:00.000,Enquiry,Branch
RODDY,Bazell,JPMorgan MF,mutual funds,440,594,1763,JPMorgan MF mutual funds Complaint,2021-02-15 00:00:00.000,2021-02-15 00:00:00.000,Complaint,Phone Banking
ONOFREDO,Hazeldine,Equities,Equities,951,100,1746,Equities Equities Product Support,2021-03-20 00:00:00.000,2021-03-20 00:00:00.000,Product Support,Branch
ONOFREDO,Hazeldine,Equities,Equities,872,100,1746,Equities Equities Complaint,2021-07-13 00:00:00.000,2021-07-13 00:00:00.000,Complaint,Phone Banking
JACKSON,Yegoshin,Jet Privilege World,credit card,1629,57,4163,Jet Privilege World credit card Product Support,2021-03-09 00:00:00.000,2021-03-09 00:00:00.000,Product Support,Branch
JACKSON,Yegoshin,Jet Privilege World,credit card,337,57,4163,Jet Privilege World credit card Complaint,2021-02-04 00:00:00.000,2021-02-04 00:00:00.000,Complaint,Net Banking
RODRIGO,Warlaw,Equities,Equities,502,523,3837,Equities Equities Product Support,2021-03-16 00:00:00.000,2021-03-16 00:00:00.000,Product Support,Net Banking
TABBIE,Stedmond,Jet Privilege World,credit card,489,691,3544,Jet Privilege World credit card Product Support,2021-05-23 00:00:00.000,2021-05-23 00:00:00.000,Product Support,Branch
LORETTA,Niven,JPMorgan MF,mutual funds,1818,458,3566,JPMorgan MF mutual funds Product Support,2021-01-16 00:00:00.000,2021-01-16 00:00:00.000,Product Support,Branch
DARRELLE,Rapp,Jet Privilege World,credit card,2727,890,613,Jet Privilege World credit card Product Support,2021-05-06 00:00:00.000,2021-05-07 00:00:00.000,Product Support,Branch
LLYWELLYN,Loudon,Equities,Equities,2336,858,2730,Equities Equities Complaint,2021-05-18 00:00:00.000,2021-05-19 00:00:00.000,Complaint,Phone Banking
CALV,Tuxsell,JPMorgan MF,mutual funds,2071,516,601,JPMorgan MF mutual funds Enquiry,2021-09-10 00:00:00.000,2021-09-10 00:00:00.000,Enquiry,Net Banking
DEBBY,Barter,Equities,Equities,2754,424,1837,Equities Equities Enquiry,2021-03-28 00:00:00.000,2021-03-28 00:00:00.000,Enquiry,Branch
DEBBY,Barter,Equities,Equities,3,424,1837,Equities Equities Complaint,2021-06-06 00:00:00.000,2021-06-06 00:00:00.000,Complaint,Branch
EDSEL,McIlwrick,Jet Privilege World,credit card,1841,588,2745,Jet Privilege World credit card Complaint,2021-09-07 00:00:00.000,2021-09-07 00:00:00.000,Complaint,Phone Banking
SAL,Renneke,Equities,Equities,700,394,2287,Equities Equities Product Support,2021-12-05 00:00:00.000,2021-12-05 00:00:00.000,Product Support,Net Banking
MELISENT,Kolakovic,Jet Privilege World,credit card,2762,448,4745,Jet Privilege World credit card Product Support,2021-04-22 00:00:00.000,2021-04-22 00:00:00.000,Product Support,Phone Banking
MELISENT,Kolakovic,Jet Privilege World,credit card,1692,448,4745,Jet Privilege World credit card Enquiry,2021-03-07 00:00:00.000,2021-03-07 00:00:00.000,Enquiry,Branch
MELISENT,Kolakovic,Jet Privilege World,credit card,391,448,4745,Jet Privilege World credit card Complaint,2021-12-24 00:00:00.000,2021-12-24 00:00:00.000,Complaint,Net Banking
EDSEL,McIlwrick,Equities,Equities,1347,588,4354,Equities Equities Enquiry,2021-11-30 00:00:00.000,2021-11-30 00:00:00.000,Enquiry,Branch
CODY,Havoc,JPMorgan MF,mutual funds,1390,242,4387,JPMorgan MF mutual funds Enquiry,2021-11-16 00:00:00.000,2021-11-16 00:00:00.000,Enquiry,Net Banking
DORETTE,Couling,Platinum Times Card,credit card,19,979,1831,Platinum Times Card credit card Enquiry,2021-11-11 00:00:00.000,2021-11-13 00:00:00.000,Enquiry,Net Banking
FAIRLEIGH,Maxwell,Equities,Equities,87,244,4561,Equities Equities Enquiry,2021-10-05 00:00:00.000,2021-10-05 00:00:00.000,Enquiry,Branch
FAIRLEIGH,Maxwell,Equities,Equities,12,244,4561,Equities Equities Product Support,2021-12-19 00:00:00.000,2021-12-19 00:00:00.000,Product Support,Branch
HAM,Mollitt,Jet Privilege World,credit card,2373,535,2377,Jet Privilege World credit card Enquiry,2021-07-21 00:00:00.000,2021-07-21 00:00:00.000,Enquiry,Branch
EZIECHIELE,Dufour,Jet Privilege World,credit card,2243,960,3851,Jet Privilege World credit card Product Support,2021-06-01 00:00:00.000,2021-06-03 00:00:00.000,Product Support,Phone Banking
EZIECHIELE,Dufour,Jet Privilege World,credit card,1358,960,3851,Jet Privilege World credit card Complaint,2021-02-28 00:00:00.000,2021-03-02 00:00:00.000,Complaint,Phone Banking
DILLY,Lawly,Jet Privilege World,credit card,620,777,3420,Jet Privilege World credit card Complaint,2021-09-08 00:00:00.000,2021-09-09 00:00:00.000,Complaint,Phone Banking
RHETTA,Grills,Equities,Equities,2562,719,4701,Equities Equities Product Support,2021-09-26 00:00:00.000,2021-09-27 00:00:00.000,Product Support,Branch
IRIS,Vanni,Jet Privilege World,credit card,2265,38,1255,Jet Privilege World credit card Product Support,2021-04-19 00:00:00.000,2021-04-19 00:00:00.000,Product Support,Branch
IRIS,Vanni,Jet Privilege World,credit card,1062,38,1255,Jet Privilege World credit card Complaint,2021-06-04 00:00:00.000,2021-06-04 00:00:00.000,Complaint,Branch
LORETTA,Niven,Jet Privilege World,credit card,150,458,3348,Jet Privilege World credit card Complaint,2021-08-23 00:00:00.000,2021-08-23 00:00:00.000,Complaint,Branch
SHAWN,Heckle,Jet Privilege World,credit card,2764,986,398,Jet Privilege World credit card Product Support,2021-06-09 00:00:00.000,2021-06-11 00:00:00.000,Product Support,Net Banking
SHAWN,Heckle,Jet Privilege World,credit card,1618,986,398,Jet Privilege World credit card Complaint,2021-08-03 00:00:00.000,2021-08-05 00:00:00.000,Complaint,Net Banking
BRONSON,Pirot,Jet Privilege World,credit card,1582,659,3077,Jet Privilege World credit card Enquiry,2021-02-13 00:00:00.000,2021-02-13 00:00:00.000,Enquiry,Net Banking
RAY,Willment,JPMorgan MF,mutual funds,356,796,3800,JPMorgan MF mutual funds Enquiry,2021-08-09 00:00:00.000,2021-08-10 00:00:00.000,Enquiry,Phone Banking
DOUGY,Brunt,Jet Privilege World,credit card,2123,859,1380,Jet Privilege World credit card Product Support,2021-12-24 00:00:00.000,2021-12-25 00:00:00.000,Product Support,Phone Banking
DOUGY,Brunt,Jet Privilege World,credit card,600,859,1380,Jet Privilege World credit card Enquiry,2021-05-28 00:00:00.000,2021-05-29 00:00:00.000,Enquiry,Branch
WHITTAKER,Birkett,Platinum Times Card,credit card,1710,648,2867,Platinum Times Card credit card Complaint,2021-01-05 00:00:00.000,2021-01-05 00:00:00.000,Complaint,Branch
IKE,Epton,Jet Privilege World,credit card,2435,638,101,Jet Privilege World credit card Product Support,2021-12-06 00:00:00.000,2021-12-06 00:00:00.000,Product Support,Phone Banking
IKE,Epton,Jet Privilege World,credit card,2028,638,101,Jet Privilege World credit card Enquiry,2021-01-22 00:00:00.000,2021-01-22 00:00:00.000,Enquiry,Branch
EV,Borges,Jet Privilege World,credit card,1457,28,3887,Jet Privilege World credit card Enquiry,2021-12-24 00:00:00.000,2021-12-24 00:00:00.000,Enquiry,Phone Banking
EDIVA,Springtorpe,Platinum Times Card,credit card,1811,748,354,Platinum Times Card credit card Complaint,2021-06-16 00:00:00.000,2021-06-17 00:00:00.000,Complaint,Phone Banking
LEBBIE,Piwall,Equities,Equities,2873,126,4834,Equities Equities Product Support,2021-06-01 00:00:00.000,2021-06-01 00:00:00.000,Product Support,Phone Banking
WOODY,Kerans,Equities,Equities,1301,756,1900,Equities Equities Product Support,2021-05-30 00:00:00.000,2021-05-31 00:00:00.000,Product Support,Phone Banking
RODDIE,Knee,Platinum Times Card,credit card,2902,500,1843,Platinum Times Card credit card Complaint,2021-03-06 00:00:00.000,2021-03-06 00:00:00.000,Complaint,Net Banking
SHELL,Turbitt,Platinum Times Card,credit card,1656,402,2893,Platinum Times Card credit card Enquiry,2021-02-21 00:00:00.000,2021-02-21 00:00:00.000,Enquiry,Branch
SHELL,Turbitt,Platinum Times Card,credit card,1267,402,2893,Platinum Times Card credit card Complaint,2021-02-21 00:00:00.000,2021-02-21 00:00:00.000,Complaint,Net Banking
BETTINA,Kail,Franklin Templeton MF,mutual funds,2795,200,1110,Franklin Templeton MF mutual funds Complaint,2021-02-14 00:00:00.000,2021-02-14 00:00:00.000,Complaint,Phone Banking
MOSS,Wagner,Platinum Times Card,credit card,1933,372,1039,Platinum Times Card credit card Enquiry,2021-02-01 00:00:00.000,2021-02-01 00:00:00.000,Enquiry,Net Banking
BARRIE,Fourman,Franklin Templeton MF,mutual funds,1157,50,3590,Franklin Templeton MF mutual funds Complaint,2021-01-07 00:00:00.000,2021-01-07 00:00:00.000,Complaint,Phone Banking
JULIAN,Croxton,Franklin Templeton MF,mutual funds,2452,263,3776,Franklin Templeton MF mutual funds Product Support,2021-12-24 00:00:00.000,2021-12-24 00:00:00.000,Product Support,Net Banking
PERNELL,Bartelli,Platinum Times Card,credit card,2522,349,4971,Platinum Times Card credit card Enquiry,2021-11-26 00:00:00.000,2021-11-26 00:00:00.000,Enquiry,Phone Banking
PERNELL,Bartelli,Platinum Times Card,credit card,1185,349,4971,Platinum Times Card credit card Complaint,2021-11-26 00:00:00.000,2021-11-26 00:00:00.000,Complaint,Branch
PERNELL,Bartelli,Platinum Times Card,credit card,437,349,4971,Platinum Times Card credit card Product Support,2021-11-26 00:00:00.000,2021-11-26 00:00:00.000,Product Support,Phone Banking
BURNARD,Heball,Platinum Times Card,credit card,1675,865,2892,Platinum Times Card credit card Complaint,2021-10-17 00:00:00.000,2021-10-18 00:00:00.000,Complaint,Net Banking
TARRA,Wilkinson,Equities,Equities,854,717,165,Equities Equities Enquiry,2021-09-22 00:00:00.000,2021-09-23 00:00:00.000,Enquiry,Phone Banking
CONCHITA,Driffill,Diners Club Black,credit card,2701,567,1378,Diners Club Black credit card Enquiry,2021-09-19 00:00:00.000,2021-09-19 00:00:00.000,Enquiry,Net Banking
DIONYSUS,Capp,Platinum Times Card,credit card,866,423,831,Platinum Times Card credit card Product Support,2021-08-28 00:00:00.000,2021-08-28 00:00:00.000,Product Support,Phone Banking
DIONYSUS,Capp,Platinum Times Card,credit card,753,423,831,Platinum Times Card credit card Enquiry,2021-08-28 00:00:00.000,2021-08-28 00:00:00.000,Enquiry,Branch
ERICK,Mellody,Platinum Times Card,credit card,1487,836,2160,Platinum Times Card credit card Product Support,2021-08-18 00:00:00.000,2021-08-19 00:00:00.000,Product Support,Phone Banking
ERICK,Mellody,Platinum Times Card,credit card,307,836,2160,Platinum Times Card credit card Complaint,2021-08-18 00:00:00.000,2021-08-19 00:00:00.000,Complaint,Net Banking
ERICK,Mellody,Platinum Times Card,credit card,211,836,2160,Platinum Times Card credit card Complaint,2021-08-18 00:00:00.000,2021-08-19 00:00:00.000,Complaint,Net Banking
WINFRED,Manilo,Diners Club Black,credit card,2534,489,4495,Diners Club Black credit card Complaint,2021-07-23 00:00:00.000,2021-07-23 00:00:00.000,Complaint,Phone Banking
SOPHEY,Maciunas,Diners Club Black,credit card,946,409,3377,Diners Club Black credit card Product Support,2021-07-11 00:00:00.000,2021-07-11 00:00:00.000,Product Support,Net Banking
MARTIE,Naulty,Diners Club Black,credit card,1771,838,4100,Diners Club Black credit card Enquiry,2021-06-30 00:00:00.000,2021-07-01 00:00:00.000,Enquiry,Net Banking
